Axes,Series,Index,X,Y,Z
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,35,0.0002146171135,1.91848989,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,36,0.0002220177036,1.935819965,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,37,0.0002294182937,1.941714756,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,38,0.0002368188838,1.935550897,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,39,0.000244219474,1.916705027,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,40,0.0002516200641,1.884555771,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,41,0.0002590206542,1.838507177,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,42,0.0002664212443,1.777899754,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,43,0.0002738218344,1.702051174,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,44,0.0002812224246,1.61027911,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,45,0.0002886230147,1.501901234,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,46,0.0002960236048,1.37623522,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,47,0.0002999975,1.301384218,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,48,0.0003000025,1.415289471,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,49,0.0003034241949,1.380513844,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,50,0.000310824785,1.304213162,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,51,0.0003182253752,1.227556327,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,52,0.0003256259653,1.151919743,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,53,0.0003330265554,1.078679816,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,54,0.0003404271455,1.009214577,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,55,0.0003478277356,0.9450349034,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,56,0.0003552283258,0.8879459905,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,57,0.0003626289159,0.8398004579,
